rowID.x,treatment,wordCount,cluster,enviroCharity,age,female,region,edu_n,inc,poli_n,voteD,voteR,PEBs,time,intent,warmGlow,ccIndex,enviroID,id_enviro,cc_Seriousness,cc_harmTime,cc_personalHarm,cc_cause,wg_good,wg_positive,cc_humancause,cc_denial,control,extrinsic,intrinsic,after
315,2,134,NA,1,36,0,West,6,87.5,2,1,0,-0.2585895520114276,1,-0.48693836609741886,-1.213593316380251,-1.359075486644558,-0.23234829915998917,5,3,2,3,3,5,5,1,0,0,0,1,0
315,2,134,NA,1,36,0,West,6,87.5,2,1,0,-0.35931989333939673,2,-0.39629443092965344,-0.37152509773682985,-0.3360290306095159,0.1879372333081066,5,4,2,3,3,5,6,1,0,0,0,1,1
316,1,173,Most Concerned,1,36,0,Midwest,5,62.5,0,0,0,-0.43233978504629517,1,-0.1808644271217605,-1.213593316380251,1.9046564400549733,0.3000673184336169,5,4,4,3,3,5,5,1,0,0,1,0,0
316,1,173,Most Concerned,1,36,0,Midwest,5,62.5,0,0,0,-0.38994176346614545,2,-0.3765576869441639,-1.0461167510724536,0.6416361910192022,0.3332312571274964,5,3,4,3,3,5,5,1,0,0,1,0,1
317,0,96,Most Engaged,0,29,0,Midwest,5,32.5,2,1,0,0.9917842848927015,1,0.7136394996276108,0.21784312256050406,2.8830276443883776,0.26319973735838575,7,4,4,4,3,6,6,1,0,1,0,0,0
317,0,96,Most Engaged,0,29,0,Midwest,5,32.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
318,2,84,Most Concerned,1,29,0,Northeast,5,32.5,-1,0,1,-0.31641592704500987,1,-0.3502232589052611,0.21784312256050406,-1.2738978016706648,-0.10157541607719077,5,3,3,2,3,6,6,1,0,0,0,1,0
318,2,84,Most Concerned,1,29,0,Northeast,5,32.5,-1,0,1,-0.21382290413447505,2,-0.48945841021417696,0.31171241794978877,-1.4329951544824828,-0.05905032339280369,5,3,3,2,3,6,6,1,0,0,0,1,1
319,1,81,Most Concerned,1,26,0,South,5,87.5,-1,0,1,0.2548981997752333,1,0.34714330107829766,0.9444193023724641,0.7559298657737825,0.18143947024971552,5,4,2,4,3,7,6,1,0,0,1,0,0
319,1,81,Most Concerned,1,26,0,South,5,87.5,-1,0,1,0.5290224628720686,2,0.4604265426809122,0.31171241794978877,-1.433910806962498,0.07071003324017398,6,3,2,3,3,6,6,1,0,0,1,0,1
320,1,61,Most Concerned,0,72,0,West,3,12.5,0,0,0,-0.1626010712590969,1,0.21805200030671884,-0.48701713656829093,-0.05208596861183534,0.26419387594824123,5,4,4,1,3,6,5,1,0,0,1,0,0
320,1,61,Most Concerned,0,72,0,West,3,12.5,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
321,2,148,Most Concerned,1,34,0,West,3,12.5,2,1,0,-0.1939610073359229,1,-0.17457855681346374,0.21784312256050406,1.9046564400549733,0.2645820949403465,6,4,4,3,3,6,6,1,0,0,0,1,0
321,2,148,Most Concerned,1,34,0,West,3,12.5,2,1,0,-0.332918221443332,2,-0.008260267685941174,0.31171241794978877,1.7395179673721841,0.09255106450228495,6,4,4,3,3,6,6,1,0,0,0,1,1
322,0,110,Most Engaged,0,38,1,South,1,32.5,2,1,0,0.5190270940049406,1,0.12575020562587275,0.21784312256050406,0.8411075507476757,0.4568816809471919,6,4,3,3,3,6,6,1,0,1,0,0,0
322,0,110,Most Engaged,0,38,1,South,1,32.5,2,1,0,0.20855592773099274,2,0.2618420928590668,0.31171241794978877,1.7395179673721841,0.39631018613897817,6,4,4,3,3,6,6,1,0,1,0,0,1
323,2,62,Doubtful and Dismissive,0,39,0,West,5,87.5,-2,0,1,-0.2345636110994892,1,-0.694041814583336,-1.9401694961922111,-2.3374466909779623,-0.019209229370770263,4,3,2,2,0,4,5,0,0,0,0,1,0
323,2,62,Doubtful and Dismissive,0,39,0,West,5,87.5,-2,0,1,-0.5426422267036631,2,-0.934308063368512,-2.4039459200946958,-3.507626499984168,-0.27658241450810533,2,3,2,1,1,4,4,0,1,0,0,1,1
324,2,74,Doubtful and Dismissive,1,20,0,Midwest,2,32.5,2,1,0,-0.370219146982956,1,-0.3511932289835756,0.21784312256050406,-2.410531949755601,-0.19505186001396715,4,2,3,2,3,6,6,1,0,0,0,1,0
324,2,74,Doubtful and Dismissive,1,20,0,Midwest,2,32.5,2,1,0,-0.36021211103028156,2,-0.19426410462219257,-0.37152509773682985,-0.39613730797164787,0.3121716263345549,5,3,3,3,3,5,6,1,0,0,0,1,1
325,2,72,Most Concerned,1,39,1,South,5,87.5,-1,0,1,-0.08500573520026614,1,-0.29352495318258054,-1.213593316380251,-0.2955265973372605,-0.14393531551056513,4,3,3,3,2,5,5,0,0,0,0,1,0
325,2,72,Most Concerned,1,39,1,South,5,87.5,-1,0,1,-0.09454734052212511,2,-0.002662616481921561,-1.7207084044080774,-2.470768653473333,-0.315873374573109,3,3,2,2,3,5,4,1,0,0,0,1,1
326,2,66,Doubtful and Dismissive,1,40,1,Midwest,5,62.5,0,0,0,-0.10514726977192118,1,0.7224327480219994,0.9227033816892992,-2.3374466909779623,-0.30482032662525943,5,3,2,2,3,6,7,1,0,0,0,1,0
326,2,66,Doubtful and Dismissive,1,40,1,Midwest,5,62.5,0,0,0,0.31967033925226507,2,0.6807285331361793,0.31171241794978877,-2.470768653473333,-0.3620045718724755,5,3,2,2,3,6,6,1,0,0,0,1,1
327,1,99,Doubtful and Dismissive,1,41,0,West,3,62.5,-1,0,1,-0.27098485038130826,1,-0.45679174451897114,-2.6450297553210063,-4.452452043396303,-0.7265247800306076,2,2,2,1,2,4,4,0,0,0,1,0,0
327,1,99,Doubtful and Dismissive,1,41,0,West,3,62.5,-1,0,1,-0.7294308674598594,2,-0.405865916708461,-4.445012604803557,-6.741163551680982,-1.019648521402049,4,1,1,1,2,2,3,0,0,0,1,0,1
328,2,103,Most Concerned,1,30,1,Northeast,3,87.5,1,1,0,-0.16118101509723298,1,0.47438317339057795,0.21784312256050406,-0.2955265973372605,-0.11616971477519768,5,3,3,3,3,6,6,1,0,0,0,1,0
328,2,103,Most Concerned,1,30,1,Northeast,3,87.5,1,1,0,0.36111719049589525,2,0.7835120590202334,1.6695415869720311,0.6416361910192022,0.20054475807946961,5,3,4,3,3,7,7,1,0,0,0,1,1
329,0,60,Most Engaged,0,29,0,Northeast,5,32.5,2,1,0,-0.03048105611125532,1,0.008189387391636231,0.23955904324366906,-2.410531949755601,-0.718461148906491,4,2,3,2,3,7,5,1,0,1,0,0,0
329,0,60,Most Engaged,0,29,0,Northeast,5,32.5,2,1,0,0.016400214546281305,2,-0.23327132637071624,-1.0547626134234485,-0.39613730797164787,-0.3271953517808253,7,3,3,3,2,4,6,0,0,1,0,0,1
330,1,124,Doubtful and Dismissive,0,36,1,South,5,175,NA,NA,NA,-0.6485963554498267,1,-1.423722300203945,-6.939339072143271,-4.452452043396303,-0.5514778998359032,3,2,2,1,2,1,1,0,0,0,1,0,0
330,1,124,Doubtful and Dismissive,0,36,1,South,5,175,NA,NA,NA,-0.6662016665568585,2,-1.3560868960468342,-6.477433427161423,-3.568650429826315,-0.38820928276319067,2,2,2,2,2,1,1,0,0,0,1,0,1
331,2,128,Most Concerned,1,27,0,West,6,32.5,1,1,0,0.5965687406050576,1,0.5799801048189984,1.6492795615012592,1.9046564400549733,0.8875660657255403,7,4,4,3,3,7,7,1,0,0,0,1,0
331,2,128,Most Concerned,1,27,0,West,6,32.5,1,1,0,0.5121568894988422,2,0.5657692579760747,0.31171241794978877,2.776375813883019,0.8067252550371706,7,4,4,4,3,6,6,1,0,0,0,1,1
332,1,105,Most Concerned,1,35,0,West,2,32.5,2,1,0,0.5413378736029003,1,0.19162487216849694,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,0,1,0,0
332,1,105,Most Concerned,1,35,0,West,2,32.5,2,1,0,0.3570214439646063,2,0.293862542720541,0.31171241794978877,2.776375813883019,0.9969647194901499,7,4,4,4,3,6,6,1,0,0,1,0,1
333,2,90,Doubtful and Dismissive,1,26,1,South,3,32.5,1,1,0,-0.10010398209913714,1,-0.32194789406747765,-1.213593316380251,0,-0.7543345913918666,4,0,0,0,0,5,5,0,0,0,0,1,0
333,2,90,Doubtful and Dismissive,1,26,1,South,3,32.5,1,1,0,-0.19833122921324076,2,-0.08283043507616275,-1.0461167510724536,-1.0342785981364297,-0.6844955031089874,5,0,0,2,0,5,5,0,0,0,0,1,1
334,1,109,Most Concerned,1,37,0,Northeast,5,62.5,2,1,0,-0.8291968029104743,1,-0.06778784838358902,0.21784312256050406,0.926285235721569,0.7711462094771167,5,4,4,2,3,6,6,1,0,0,1,0,0
334,1,109,Most Concerned,1,37,0,Northeast,5,62.5,2,1,0,-0.29168288449624746,2,-0.17590187149741518,-0.37152509773682985,2.776375813883019,0.7849585919813776,5,4,4,4,3,5,6,1,0,0,1,0,1
335,0,165,Most Concerned,0,30,1,Northeast,2,12.5,1,1,0,-0.6848593015911951,1,-0.2773816932316926,1.6492795615012592,0.8411075507476757,0.7922269651231223,6,4,3,3,3,7,7,1,0,1,0,0,0
335,0,165,Most Concerned,0,30,1,Northeast,2,12.5,1,1,0,-0.49884303116794054,2,-0.39284899559709063,1.6695415869720311,0.7017444683813342,0.8909616557357637,6,4,3,3,3,7,7,1,0,1,0,0,1
336,2,37,Most Concerned,0,30,0,Northeast,5,32.5,1,1,0,0.0697342743507218,1,0.4823618554820379,1.6492795615012592,2.8830276443883776,-0.16767447827070495,4,4,4,4,3,7,7,1,0,0,0,1,0
336,2,37,Most Concerned,0,30,0,Northeast,5,32.5,1,1,0,0.4303158289851883,2,0.6022245065876486,1.6695415869720311,1.738602314892169,-0.07383326617793293,4,4,3,4,3,7,7,1,0,0,0,1,1
337,1,108,Most Engaged,1,46,1,West,6,87.5,2,1,0,0.3406515494142896,1,0.15618280440664703,1.6492795615012592,1.81947875508108,0.7922269651231223,6,4,3,4,3,7,7,1,0,0,1,0,0
337,1,108,Most Engaged,1,46,1,West,6,87.5,2,1,0,0.38551402329635315,2,0.04986112705659614,1.6695415869720311,2.776375813883019,0.9969647194901499,7,4,4,4,3,7,7,1,0,0,1,0,1
338,2,46,Most Engaged,1,36,0,South,2,32.5,2,1,0,0.20358072347618567,1,0.3515673540342937,1.6492795615012592,0.7559298657737825,0.4368163905054454,6,4,2,4,2,7,7,0,0,0,0,1,0
338,2,46,Most Engaged,1,36,0,South,2,32.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
339,0,121,Doubtful and Dismissive,0,24,0,South,2,12.5,NA,NA,NA,-0.9519173763181542,1,-1.0511407140703313,-1.235309237063416,0,-0.6204337572849146,4,0,0,0,0,4,6,0,0,1,0,0,0
339,0,121,Doubtful and Dismissive,0,24,0,South,2,12.5,NA,NA,NA,-0.9915952582845371,2,-1.4144513726909422,-1.0374708887214588,0,-1.1717390903173703,1,0,0,0,0,6,4,0,0,1,0,0,1
340,1,118,Doubtful and Dismissive,0,32,1,West,5,125,-2,0,1,-0.39644191761533,1,-0.5788018268399215,-1.213593316380251,-4.452452043396303,-1.5907238019915213,2,2,2,1,1,5,5,0,1,0,1,0,0
340,1,118,Doubtful and Dismissive,0,32,1,West,5,125,-2,0,1,-0.5250530933384007,2,-0.7620161640466839,-1.7293542667590722,-4.666532206179297,-1.3770771896922676,2,1,2,2,1,4,5,0,1,0,1,0,1
341,0,108,Most Concerned,0,37,1,West,5,175,1,1,0,0.37583521241097245,1,0.18070479449273838,1.6492795615012592,2.8830276443883776,0.9021603644235473,7,4,4,4,3,7,7,1,0,1,0,0,0
341,0,108,Most Concerned,0,37,1,West,5,175,1,1,0,0.3614765935831967,2,0.40528067019599684,1.6695415869720311,2.776375813883019,0.9072023551850275,7,4,4,4,3,7,7,1,0,1,0,0,1
342,2,47,Most Engaged,1,60,1,West,3,32.5,0,0,0,0.8929217852670367,1,0.8584146179751547,-1.213593316380251,0.768022291970037,-0.32551286327915985,5,3,4,3,3,5,5,1,0,0,0,1,0
342,2,47,Most Engaged,1,60,1,West,3,32.5,0,0,0,0.8909382439478459,2,1.0933728669043496,1.6695415869720311,0.6416361910192022,0.0021358166900494724,6,3,4,3,3,7,7,1,0,0,0,1,1
343,0,96,Most Concerned,0,26,0,South,3,32.5,2,1,0,0.41553336859133844,1,0.4134460892495364,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,1,0,0,0
343,0,96,Most Concerned,0,26,0,South,3,32.5,2,1,0,0.39782377691345877,2,0.5251346900794384,1.6695415869720311,2.776375813883019,0.7276776265747825,7,4,4,4,3,7,7,1,0,1,0,0,1
344,1,88,Most Concerned,1,24,1,Midwest,2,12.5,2,1,0,0.6890817038029152,1,0.8616941101131692,1.6492795615012592,2.8830276443883776,0.8875660657255403,7,4,4,4,3,7,7,1,0,0,1,0,0
344,1,88,Most Concerned,1,24,1,Midwest,2,12.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
345,2,111,Doubtful and Dismissive,1,35,1,Northeast,2,62.5,0,0,0,-0.07175632908016913,1,0.3797901770718398,1.6492795615012592,-2.3374466909779623,-0.8750342395564339,5,3,2,2,2,7,7,0,0,0,0,1,0
345,2,111,Doubtful and Dismissive,1,35,1,Northeast,2,62.5,0,0,0,0.19745955124810205,2,0.7469274929590827,1.6695415869720311,-1.3902003710189428,-0.8413398119960196,3,3,0,2,2,7,7,0,0,0,0,1,1
346,0,81,Doubtful and Dismissive,0,35,1,Midwest,4,12.5,2,1,0,-0.43089916665239986,1,-0.20502531946058639,-1.9184535755090462,-4.452452043396303,-2.1954802408390006,1,2,2,1,0,5,4,0,0,1,0,0,0
346,0,81,Doubtful and Dismissive,0,35,1,Midwest,4,12.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
347,2,108,NA,1,31,1,West,5,62.5,2,1,0,0.38449494444611493,1,0.5955631603584928,0.21784312256050406,0.8411075507476757,0.391170837745783,6,4,3,3,3,6,6,1,0,0,0,1,0
347,2,108,NA,1,31,1,West,5,62.5,2,1,0,0.09528586168608827,2,0.4034196271395109,1.6695415869720311,1.7395179673721841,0.2178733733003405,6,4,4,3,3,7,7,1,0,0,0,1,1
348,0,43,Doubtful and Dismissive,0,25,0,Midwest,5,32.5,-1,0,1,-0.02983224601636205,1,-0.3506040960168562,-1.235309237063416,-2.410531949755601,-0.6269202142329133,3,2,3,2,3,4,6,1,0,1,0,0,0
348,0,43,Doubtful and Dismissive,0,25,0,Midwest,5,32.5,-1,0,1,-0.07227825472993747,2,-0.8130488639904289,0.9863040712854125,-0.39705296045166305,-0.3148598270078197,5,3,2,4,2,6,7,0,0,1,0,0,1
349,2,135,Most Concerned,1,21,1,West,2,12.5,2,1,0,-0.3404394238681419,1,0.04175281426490304,1.6492795615012592,1.81947875508108,0.3741272752486662,6,4,3,4,3,7,7,1,0,0,0,1,0
349,2,135,Most Concerned,1,21,1,West,2,12.5,2,1,0,-0.1873923980916419,2,-0.32355111611405935,0.31171241794978877,1.738602314892169,0.39631018613897817,6,4,3,4,3,6,6,1,0,0,0,1,1
350,1,1,Most Engaged,0,24,0,Northeast,5,32.5,2,1,0,0.16049516685678553,1,0.5760176510787196,0.9227033816892992,2.8830276443883776,0.8194059587250215,7,4,4,4,3,6,7,1,0,0,1,0,0
350,1,1,Most Engaged,0,24,0,Northeast,5,32.5,2,1,0,-0.03678732807508722,2,-0.07584966278898914,1.6695415869720311,2.776375813883019,-0.3090747070040047,7,4,4,4,3,7,7,1,0,0,1,0,1
351,2,54,Most Concerned,1,26,0,South,2,125,2,1,0,-0.25996107967213133,1,-0.05632844253248684,1.6492795615012592,1.81947875508108,0.479436874266734,6,4,3,4,3,7,7,1,0,0,0,1,0
351,2,54,Most Concerned,1,26,0,South,2,125,2,1,0,-0.27833435744628904,2,-0.0867437404889101,1.6695415869720311,1.738602314892169,0.7007221912827845,6,4,3,4,3,7,7,1,0,0,0,1,1
352,0,121,Most Concerned,0,28,0,South,3,32.5,2,1,0,0.1457203729532833,1,0.5818069331499829,0.21784312256050406,1.81947875508108,0.45431892547183944,4,4,3,4,3,6,6,1,0,1,0,0,0
352,0,121,Most Concerned,0,28,0,South,3,32.5,2,1,0,0.4321216879824621,2,0.6580789497503653,0.31171241794978877,1.738602314892169,0.8011992914306413,6,4,3,4,3,6,6,1,0,1,0,0,1
353,2,63,Most Concerned,1,62,1,West,3,12.5,2,1,0,-0.02140072038505637,1,0.4286296001592629,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,0,0,1,0
353,2,63,Most Concerned,1,62,1,West,3,12.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
354,0,116,Most Concerned,0,39,1,West,2,32.5,1,1,0,-0.17751381699032504,1,-0.14827093258000057,0.21784312256050406,2.8830276443883776,0.3676408183006674,5,4,4,4,3,6,6,1,0,1,0,0,0
354,0,116,Most Concerned,0,39,1,West,2,32.5,1,1,0,-0.157943776522213,2,-0.49461727542701334,-0.37152509773682985,0.6416361910192022,0.30654782183385576,6,3,4,3,3,5,6,1,0,1,0,0,1
355,2,93,Most Concerned,1,60,0,Northeast,2,32.5,1,1,0,0.40942228694151833,1,0.48919113240146994,1.6492795615012592,-0.2955265973372605,0.3741272752486662,6,3,3,3,3,7,7,1,0,0,0,1,0
355,2,93,Most Concerned,1,60,0,Northeast,2,32.5,1,1,0,0.6562149094799701,2,0.49615824225310357,1.6695415869720311,0.7017444683813342,0.38516041803174966,6,4,3,3,3,7,7,1,0,0,0,1,1
356,2,160,Doubtful and Dismissive,1,37,0,Midwest,2,87.5,-2,0,1,-0.49945271431326504,1,-0.5874566742892169,-1.213593316380251,-3.474080839062898,-1.0624674265136675,2,2,2,2,2,5,5,0,0,0,0,1,0
356,2,160,Doubtful and Dismissive,1,37,0,Midwest,2,87.5,-2,0,1,-0.5722649426098149,2,-0.9734858539189873,-1.0461167510724536,-2.488082147371925,-1.28222389404511,3,2,0,2,2,5,5,0,0,0,0,1,1
357,0,61,Doubtful and Dismissive,0,58,0,West,5,175,-2,0,1,-0.6548357289030212,1,-1.046803083450853,-5.507902633202517,-6.652635080788536,-2.0934156560685353,2,1,1,1,2,2,2,0,0,1,0,0,0
357,0,61,Doubtful and Dismissive,0,58,0,West,5,175,-2,0,1,-0.7142908803185892,2,-0.23857627319173563,-5.11960425813918,-6.741163551680982,-1.9003048835113225,3,1,1,1,0,2,2,0,0,1,0,0,1
358,1,117,Doubtful and Dismissive,0,36,0,West,5,12.5,-2,0,1,-0.29517270845221605,1,-0.8854535644845224,-6.939339072143271,-6.652635080788536,-1.299861658242521,2,1,1,1,2,1,1,0,0,0,1,0,0
358,1,117,Doubtful and Dismissive,0,36,0,West,5,12.5,-2,0,1,-0.6312620841798693,2,-0.9143780416773685,-6.477433427161423,-6.741163551680982,-1.4487606279046845,2,1,1,1,1,1,1,0,1,0,1,0,1
359,0,71,Most Concerned,0,46,1,South,5,62.5,2,1,0,-0.42330470933650965,1,-0.07690947119122007,1.6492795615012592,0.855844948751934,0.22157339218695266,5,4,0,3,3,7,7,1,0,1,0,0,0
359,0,71,Most Concerned,0,46,1,South,5,62.5,2,1,0,-0.2853364840649493,2,-0.17036473707777922,1.6695415869720311,0.7017444683813342,0.31325954210616214,5,4,3,3,3,7,7,1,0,1,0,0,1
360,2,18,Most Engaged,1,34,1,West,5,62.5,2,1,0,0.5964946676682842,1,0.3825533408775603,0.21784312256050406,1.81947875508108,0.9910130080779666,7,4,3,4,3,6,6,1,0,0,0,1,0
360,2,18,Most Engaged,1,34,1,West,5,62.5,2,1,0,0.2704436860603416,2,0.2143144372681634,1.6695415869720311,2.776375813883019,0.9969647194901499,7,4,4,4,3,7,7,1,0,0,0,1,1
361,2,169,Most Concerned,1,37,0,Northeast,5,62.5,2,1,0,-0.09570247842906522,1,0.37822175947552605,1.6492795615012592,2.8830276443883776,0.8810796087775415,6,4,4,4,3,7,7,1,0,0,0,1,0
361,2,169,Most Concerned,1,37,0,Northeast,5,62.5,2,1,0,-0.2813368491814363,2,0.17790372035078403,1.6695415869720311,2.776375813883019,0.8909616557357637,6,4,4,4,3,7,7,1,0,0,0,1,1
362,1,129,Most Concerned,1,50,1,Midwest,5,32.5,1,1,0,0.08657561573596016,1,0.09985502680650861,0.21784312256050406,-0.2955265973372605,-0.23844653711588268,5,3,3,3,3,6,6,1,0,0,1,0,0
362,1,129,Most Concerned,1,50,1,Midwest,5,32.5,1,1,0,0.20699357942585722,2,0.13509599954324944,0.31171241794978877,-0.39613730797164787,-0.19773046783405696,6,3,3,3,3,6,6,1,0,0,1,0,1
363,0,69,Doubtful and Dismissive,0,32,1,South,5,62.5,1,1,0,-0.06404855695730817,1,-0.08716116989867888,-1.213593316380251,-1.0782862873115557,-0.34189347946830884,5,0,2,0,0,5,5,0,0,1,0,0,0
363,0,69,Doubtful and Dismissive,0,32,1,South,5,62.5,1,1,0,-0.5723799052849255,2,-0.3406417946968803,-1.0461167510724536,-2.11484688059082,-0.22468590312605494,5,0,2,2,3,5,5,1,0,1,0,0,1
364,0,130,Doubtful and Dismissive,0,29,1,West,2,32.5,1,1,0,-0.07127354017889523,1,-0.213140183750852,-2.6450297553210063,0,-0.08915565386243109,4,0,0,0,0,4,4,0,0,1,0,0,0
364,0,130,Doubtful and Dismissive,0,29,1,West,2,32.5,1,1,0,-0.4345851179671293,2,-0.3247415391420658,-1.0461167510724536,1.738602314892169,0.07311222263961473,4,4,3,4,2,5,5,0,0,1,0,0,1
365,2,47,Most Engaged,1,44,1,South,3,87.5,2,1,0,0.9067866540664353,1,0.7760939880097204,1.6492795615012592,2.8830276443883776,0.5029668937118495,7,4,4,4,3,7,7,1,0,0,0,1,0
365,2,47,Most Engaged,1,44,1,South,3,87.5,2,1,0,0.3370467377319262,2,0.5620265046514802,1.6695415869720311,2.776375813883019,0.5156714990660103,5,4,4,4,3,7,7,1,0,0,0,1,1
366,0,105,Most Concerned,0,54,1,West,6,125,2,1,0,-0.05881264601617926,1,0.04509925975543514,1.6492795615012592,0.8411075507476757,0.8810796087775415,6,4,3,3,3,7,7,1,0,1,0,0,0
366,0,105,Most Concerned,0,54,1,West,6,125,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
367,0,52,Most Engaged,0,36,0,South,6,32.5,-1,0,1,0.5049981555012446,1,0.37748338650664826,0.9444193023724641,1.9046564400549733,-0.5046005081699592,6,4,4,3,2,7,6,0,0,1,0,0,0
367,0,52,Most Engaged,0,36,0,South,6,32.5,-1,0,1,0.13320960568766307,2,0.15983018715623964,0.9949499336364073,1.678494037530037,-0.38990443989977985,6,3,4,4,2,7,6,0,0,1,0,0,1
368,0,36,Most Concerned,0,31,1,Northeast,3,62.5,-1,0,1,-0.44378805479311584,1,-0.48142787113835434,0.21784312256050406,-0.2955265973372605,0.2025202258957212,6,3,3,3,2,6,6,0,0,1,0,0,0
368,0,36,Most Concerned,0,31,1,Northeast,3,62.5,-1,0,1,-0.6432725828208914,2,-0.48686709358139935,-1.7207084044080774,-1.433910806962498,0.22793522563596183,6,3,2,3,2,5,4,0,0,1,0,0,1
369,1,116,Most Concerned,1,33,0,West,5,62.5,1,1,0,-0.21365465187160548,1,0.025781963816070706,0.21784312256050406,1.9046564400549733,0.3907826187536777,5,4,4,3,3,6,6,1,0,0,1,0,0
369,1,116,Most Concerned,1,33,0,West,5,62.5,1,1,0,-0.06708536905853744,2,-0.16471076503757578,-0.37152509773682985,1.7395179673721841,0.31325954210616214,5,4,4,3,3,5,6,1,0,0,1,0,1
370,2,150,Most Concerned,1,31,1,West,2,62.5,2,1,0,-0.21746516824437762,1,0.3389549496963817,1.6492795615012592,1.81947875508108,0.9021603644235473,7,4,3,4,3,7,7,1,0,0,0,1,0
370,2,150,Most Concerned,1,31,1,West,2,62.5,2,1,0,-0.6085821679071944,2,-0.2823878079280809,1.6695415869720311,2.776375813883019,0.9072023551850275,7,4,4,4,3,7,7,1,0,0,0,1,1
371,1,1,Most Engaged,1,29,1,South,6,62.5,-2,0,1,0.631774408723215,1,0.422206653113604,0.9227033816892992,-1.444253171618451,-0.37859837249799094,6,3,1,4,3,6,7,1,0,0,1,0,0
371,1,1,Most Engaged,1,29,1,South,6,62.5,-2,0,1,0.2888460549912273,2,0.3871385391809787,0.31171241794978877,-0.39613730797164787,-0.5586492412953235,6,3,3,3,2,6,6,0,0,0,1,0,1
372,0,117,Most Concerned,0,33,0,Northeast,3,62.5,2,1,0,-0.601674920147493,1,-0.436990671527716,0.21784312256050406,-0.2955265973372605,0.1552759418520755,5,3,3,3,3,6,6,1,0,1,0,0,0
372,0,117,Most Concerned,0,33,0,Northeast,3,62.5,2,1,0,-0.6417418504005272,2,-0.5395179048931481,-1.0374708887214588,1.7395179673721841,0.0780486283291206,5,4,4,3,3,6,4,1,0,1,0,0,1
373,2,61,Most Engaged,1,26,1,South,5,62.5,2,1,0,0.8531695789985514,1,0.47778088802851215,0.9444193023724641,-0.2955265973372605,0.3063553872402526,7,3,3,3,3,7,6,1,0,0,0,1,0
373,2,61,Most Engaged,1,26,1,South,5,62.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
374,1,111,Most Concerned,1,36,1,South,5,32.5,-2,0,1,0.13797329938311131,1,0.16830699408895056,1.6492795615012592,1.81947875508108,0.502190455727639,5,4,3,4,3,7,7,1,0,0,1,0,0
374,1,111,Most Concerned,1,36,1,South,5,32.5,-2,0,1,0.28468182844529694,2,0.3245012414430778,1.6695415869720311,2.776375813883019,0.39267701146107753,5,4,4,4,3,7,7,1,0,0,1,0,1
375,1,27,Most Engaged,0,51,1,West,5,62.5,2,1,0,0.49266823092621886,1,0.1972222159695799,-0.48701713656829093,0.6828446069961438,-0.2796689223781345,4,3,3,4,3,6,5,1,0,0,1,0,0
375,1,27,Most Engaged,0,51,1,West,5,62.5,2,1,0,0.1944058563995382,2,0.23450443219620906,-1.0374708887214588,-1.49401908432463,-0.21613203275229065,7,2,3,3,2,6,4,0,0,0,1,0,1
376,1,50,Most Engaged,1,33,0,South,5,12.5,0,0,0,-0.14254337215583274,1,0.15290277876817301,1.6492795615012592,-1.2738978016706648,-0.1843298217757165,5,3,3,2,3,7,7,1,0,0,1,0,0
376,1,50,Most Engaged,1,33,0,South,5,12.5,0,0,0,0.18432621064900942,2,0.18314634146821152,-1.0461167510724536,-0.39613730797164787,-0.4299024322276351,5,3,3,3,1,5,5,0,1,0,1,0,1
377,1,59,Most Engaged,1,33,1,South,4,12.5,-1,0,1,0.33379268599104084,1,-0.25194582428396767,-4.781326453390557,-1.1156348579191329,-0.996444703494653,3,4,3,1,2,3,2,0,0,0,1,0,0
377,1,59,Most Engaged,1,33,1,South,4,12.5,-1,0,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
378,2,48,Most Concerned,1,32,0,West,5,32.5,-1,0,1,-0.4419174189982002,1,-0.6877118743914943,-1.213593316380251,-0.21034891236336728,0.06540783299339709,4,3,4,2,3,5,5,1,0,0,0,1,0
378,2,48,Most Concerned,1,32,0,West,5,32.5,-1,0,1,-0.6446836554968908,2,-0.7766013798170088,-1.0461167510724536,0.7026601208613492,-0.007828194751401991,4,4,4,2,3,5,5,1,0,0,0,1,1
